mandate_id,customer_id,amount,mandate_type,product_category,decline_code,days_since_salary_credit,prior_bounce_count,is_revocable,attempt_number,timestamp,batch_id,is_held_out,correct_action
7d3507e6-d968-40de-8785-8bde8b2438cb,CUST-2659,24114,UPI_AUTOPAY,subscription,MANDATE_PAUSED,28,2,True,1,2026-08-22T14:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
aa66410a-383c-41fa-8444-fcade8c6ff0d,CUST-6759,112203,ENACH,sip,INSUFFICIENT_FUNDS,14,0,True,1,2026-08-22T09:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
5f3fe8ff-d351-4f9b-b2ac-06658f51611c,CUST-8648,42270,UPI_AUTOPAY,subscription,MANDATE_PAUSED,15,2,True,3,2026-08-23T00:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
0093a919-7987-4d33-9a99-696ac60f49fe,CUST-2946,144641,ENACH,insurance,INSUFFICIENT_FUNDS,4,0,True,2,2026-08-23T06:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
8decd257-c460-4c2f-a633-00a8e7e7e46f,CUST-8855,143636,ENACH,subscription,MANDATE_EXPIRED,25,4,True,1,2026-08-22T14:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_MANDATE_RENEWAL_LINK
f69d1bfa-b0c1-4e0c-8bed-65a1582f1479,CUST-7102,136751,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,14,0,True,2,2026-08-22T18:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
4f5231e7-f5a7-410d-bcbc-5cfb7dfdbaf3,CUST-7625,68701,ENACH,sip,BANK_TECHNICAL_DECLINE,27,3,True,1,2026-08-22T20:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
ec58fbcf-f216-4fda-ac2d-629f02cbae63,CUST-9335,135993,UPI_AUTOPAY,insurance,MANDATE_PAUSED,14,3,True,1,2026-08-24T05:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
7928c645-91ce-496d-9222-5b5d2e5298ad,CUST-7299,24170,UPI_AUTOPAY,subscription,AFA_REQUIRED,14,4,True,1,2026-08-22T20:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
c395dad8-770b-449f-b0bb-34bc6f07d34d,CUST-7929,32542,ENACH,subscription,BANK_TECHNICAL_DECLINE,27,0,True,1,2026-08-23T13:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
072cd7b4-fea5-4ee2-acbe-80040984bc80,CUST-1547,43139,UPI_AUTOPAY,subscription,AFA_REQUIRED,9,0,True,1,2026-08-23T11:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
a488de46-f058-4c27-b947-bb6250cad4eb,CUST-5190,96599,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,24,4,True,1,2026-08-22T16:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
1eb23d0d-f624-43cb-81ec-a6cfbf00a91a,CUST-8625,62445,ENACH,subscription,INSUFFICIENT_FUNDS,9,1,True,1,2026-08-23T06:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
c22bd1fb-f15d-425f-9472-b22c2b0e162d,CUST-7730,100893,UPI_AUTOPAY,loan_emi,NON_REVOCABLE_HARD_DECLINE,1,2,False,1,2026-08-22T08:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,ESCALATE_TO_HUMAN
57316e28-fd88-44e8-b7d0-55fe1f2dee99,CUST-7150,129108,ENACH,sip,MANDATE_PAUSED,13,1,True,1,2026-08-22T12:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
62905f38-d541-42ae-bb36-43434078c4eb,CUST-3709,133031,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,2,3,True,2,2026-08-23T11:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
fa5ae8ef-25fd-4368-bbe1-8739d7f93d81,CUST-5530,50711,UPI_AUTOPAY,sip,INSUFFICIENT_FUNDS,23,4,True,2,2026-08-22T07:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
40b43bc6-e41c-4b5e-81c9-2474d4076adc,CUST-8018,148855,UPI_AUTOPAY,subscription,MANDATE_PAUSED,21,2,True,1,2026-08-24T03:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
8f6a1dde-615a-4fc9-9dcb-1f6228377c58,CUST-7199,59020,ENACH,subscription,INSUFFICIENT_FUNDS,9,2,True,2,2026-08-23T23:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
216a1d35-a894-44b5-94df-4e4bebb365d5,CUST-4044,15410,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,2,4,True,1,2026-08-24T03:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
f2da9786-a79e-4c2b-976a-31cc053481b8,CUST-8239,34793,ENACH,insurance,INSUFFICIENT_FUNDS,17,3,True,1,2026-08-22T20:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
471d4d36-470f-4deb-a06d-9e873e66041d,CUST-9095,40573,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,14,4,True,1,2026-08-22T07:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
752d8eeb-05f6-49ea-a702-b47ac7cf2682,CUST-2857,10953,UPI_AUTOPAY,insurance,INSUFFICIENT_FUNDS,12,2,True,1,2026-08-22T21:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
0cfb7df2-7810-44b2-9ccb-4b0fcc5a0e9d,CUST-8479,30340,UPI_AUTOPAY,subscription,AFA_REQUIRED,8,3,True,1,2026-08-22T11:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
6a662cec-bd81-4a1e-a362-00017a4046df,CUST-6642,112488,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,30,3,True,1,2026-08-22T22:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
d90cda52-23b4-44a0-8a17-7bb4d4caa765,CUST-2388,81825,ENACH,subscription,MANDATE_PAUSED,9,4,True,1,2026-08-23T07:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
c51388f4-01ab-44e6-b027-bf4e19814e9c,CUST-9586,65444,UPI_AUTOPAY,subscription,MANDATE_PAUSED,16,4,True,3,2026-08-23T21:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
a264124d-c43a-42cb-9233-c87e1f7eca09,CUST-7941,57621,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,11,0,True,1,2026-08-22T21:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
ae36a3ba-e895-41a9-99fd-dbe7bea9c253,CUST-7985,145179,UPI_AUTOPAY,sip,INSUFFICIENT_FUNDS,30,3,True,1,2026-08-23T17:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
5a7079d0-2df9-4e64-9057-c2f16770e285,CUST-5350,81155,ENACH,subscription,INSUFFICIENT_FUNDS,30,4,True,1,2026-08-22T19:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
fdd7c483-71d1-4903-bc83-db2f7f189880,CUST-3230,86887,ENACH,subscription,AFA_REQUIRED,9,2,True,1,2026-08-22T17:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
6f7dbaa1-26e9-42c7-99e8-8849d646dd2d,CUST-6424,114323,UPI_AUTOPAY,sip,MANDATE_EXPIRED,6,1,True,1,2026-08-23T05:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_MANDATE_RENEWAL_LINK
fad0b03d-3be5-4b89-9112-c7502e94935d,CUST-4984,98293,UPI_AUTOPAY,subscription,AFA_REQUIRED,22,1,True,1,2026-08-23T12:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
5326b025-48b2-4bce-8b55-df85b7490d98,CUST-9185,130231,UPI_AUTOPAY,subscription,MANDATE_PAUSED,20,4,True,1,2026-08-24T03:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
ef6d466f-b84e-4bcd-9b79-80038450670c,CUST-8355,116944,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,7,4,True,1,2026-08-23T16:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
aceb747b-84ca-46a0-8746-1a8dc5040dd4,CUST-4261,146732,ENACH,insurance,INSUFFICIENT_FUNDS,19,4,True,2,2026-08-23T06:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
5a30d07f-bf36-4a07-bf16-65518b47fc5d,CUST-6343,23313,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,27,2,True,1,2026-08-22T22:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
8a25020a-58fb-4f22-83e1-df5e50376c0d,CUST-3697,56532,ENACH,subscription,BANK_TECHNICAL_DECLINE,12,0,True,2,2026-08-23T07:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
f1dc19e1-db5c-445d-b9ed-cf4df048d09a,CUST-7950,55755,UPI_AUTOPAY,sip,INSUFFICIENT_FUNDS,26,0,True,2,2026-08-23T18:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
fa368d5f-30f1-4921-97de-b091813f5040,CUST-1916,146501,ENACH,sip,BANK_TECHNICAL_DECLINE,7,0,True,1,2026-08-23T11:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
947cd384-6bd5-465c-a4c4-4573786478d4,CUST-1907,34325,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,26,0,True,1,2026-08-22T22:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
64031ed2-93e6-4711-b739-d929c0ba7398,CUST-4292,95263,UPI_AUTOPAY,subscription,MANDATE_PAUSED,25,1,True,1,2026-08-23T16:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
ab0d0374-7be1-456d-bf21-6354a1f04de1,CUST-9525,141182,UPI_AUTOPAY,sip,INSUFFICIENT_FUNDS,14,0,True,1,2026-08-22T12:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
5185bb95-8f80-4dde-9c4b-fc80d67be841,CUST-2559,61879,ENACH,subscription,INSUFFICIENT_FUNDS,0,1,True,1,2026-08-23T01:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
a0679471-0efa-4a99-a05b-853c12f7dba4,CUST-5201,91297,UPI_AUTOPAY,loan_emi,NON_REVOCABLE_HARD_DECLINE,23,3,False,3,2026-08-23T18:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,ESCALATE_TO_HUMAN
24f2d749-03dc-454b-b9b4-d384f468b01f,CUST-6080,52789,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,16,3,True,1,2026-08-22T21:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
5e55845b-a126-431b-a333-1831d1c30955,CUST-9379,91119,ENACH,insurance,INSUFFICIENT_FUNDS,3,3,True,1,2026-08-22T19:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
33188651-9785-453b-909d-13302a314733,CUST-8308,63922,UPI_AUTOPAY,insurance,MANDATE_EXPIRED,5,3,True,1,2026-08-22T18:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_MANDATE_RENEWAL_LINK
2ebbac8d-3244-4f3f-a19b-12bbdc634d85,CUST-6977,100147,UPI_AUTOPAY,insurance,MANDATE_EXPIRED,5,2,True,1,2026-08-23T09:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_MANDATE_RENEWAL_LINK
45221903-7322-4fa3-bee3-f02d18bd548f,CUST-7990,130556,ENACH,subscription,AFA_REQUIRED,5,2,True,1,2026-08-23T18:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
2b71e40b-e7a8-4dc9-a4e5-cdc1eeadd3c8,CUST-4618,31279,ENACH,insurance,MANDATE_PAUSED,7,1,True,1,2026-08-23T01:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
621d3fd9-cbde-4875-b9d2-709cca7e41b1,CUST-9348,7531,ENACH,insurance,MANDATE_PAUSED,6,3,True,1,2026-08-23T13:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_HINGLISH_NUDGE
8094076f-3f8c-46c5-a898-24922358216f,CUST-3712,40936,ENACH,sip,INSUFFICIENT_FUNDS,23,3,True,1,2026-08-24T05:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
73f2b2f6-d0fd-4c89-9c8f-67fa133a0664,CUST-3862,69738,ENACH,subscription,INSUFFICIENT_FUNDS,27,0,True,1,2026-08-23T13:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
a292aa15-bae8-4ab1-8964-47c7900a7415,CUST-8218,51360,ENACH,insurance,INSUFFICIENT_FUNDS,14,2,True,1,2026-08-23T07:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
9f7b3f85-bdb6-4349-ad10-cda9b85dd99a,CUST-7916,40566,UPI_AUTOPAY,sip,AFA_REQUIRED,19,0,True,2,2026-08-23T07:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
fa70359f-ec07-43e0-975e-f573f32a2bd1,CUST-6878,46663,UPI_AUTOPAY,sip,MANDATE_EXPIRED,29,4,True,1,2026-08-24T06:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_MANDATE_RENEWAL_LINK
368782ec-4315-4c23-82d7-5a8be0e45683,CUST-3417,101157,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,20,0,True,1,2026-08-22T07:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
30ded8c9-4580-49dc-a0a9-9e6da731b10f,CUST-7875,835,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,5,3,True,1,2026-08-23T00:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
13c87869-f9d1-4245-8189-4e969740bcec,CUST-8635,41239,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,10,3,True,1,2026-08-24T00:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
bf72e907-1103-4343-ba2e-d6a03b4691b8,CUST-5947,117609,UPI_AUTOPAY,insurance,INSUFFICIENT_FUNDS,18,4,True,3,2026-08-24T07:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
2984f3aa-6d45-4c5d-bfb0-87d661e20582,CUST-5961,51959,ENACH,subscription,AFA_REQUIRED,19,4,True,1,2026-08-24T02:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_UPI_INTENT_PUSH
731214bb-6022-4b06-b61d-d43af7725f6b,CUST-5016,51728,ENACH,subscription,BANK_TECHNICAL_DECLINE,4,0,True,2,2026-08-23T05:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
ce8f8b80-66b6-4709-8b5e-eb1c6b285470,CUST-5978,40274,UPI_AUTOPAY,sip,BANK_TECHNICAL_DECLINE,2,1,True,2,2026-08-24T00:17:03.970372+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,RETRY_AFTER_BACKOFF
bd02ec31-7ac0-4a33-a04b-935e5b59610a,CUST-4729,146798,ENACH,subscription,INSUFFICIENT_FUNDS,29,2,True,1,2026-08-23T05:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
64d91d91-1cca-4332-9b0c-d7e8c1b15c31,CUST-2572,84468,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,5,4,True,1,2026-08-22T21:17:03.988917+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
15e18d79-8823-42d5-81cf-a41587bab65f,CUST-3897,128316,UPI_AUTOPAY,insurance,INSUFFICIENT_FUNDS,10,0,True,1,2026-08-24T07:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
475ae825-8422-405a-8b2b-d049f08eefb7,CUST-4515,69123,UPI_AUTOPAY,insurance,MANDATE_EXPIRED,19,2,True,2,2026-08-22T11:17:03.984908+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SEND_MANDATE_RENEWAL_LINK
95485e2a-340c-45fd-84c5-7dce8d817d17,CUST-4588,47637,ENACH,subscription,INSUFFICIENT_FUNDS,0,2,True,1,2026-08-24T04:17:03.986914+00:00,fbfe5250-8687-4854-af6a-064bc8ac40a3,True,SCHEDULE_POST_SALARY
