mandate_id,customer_id,amount,mandate_type,product_category,decline_code,days_since_salary_credit,prior_bounce_count,is_revocable,attempt_number,timestamp,batch_id,is_held_out,correct_action
MAND-021,CUST-1020,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-022,CUST-1021,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-023,CUST-1022,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-024,CUST-1023,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-025,CUST-1024,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-026,CUST-1025,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-027,CUST-1026,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-028,CUST-1027,8500,UPI_AUTOPAY,subscription,BANK_TECHNICAL_DECLINE,10,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-029,CUST-1028,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-030,CUST-1029,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-031,CUST-1030,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-032,CUST-1031,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-033,CUST-1032,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-034,CUST-1033,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-035,CUST-1034,5000,ENACH,subscription,MANDATE_PAUSED,7,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-036,CUST-1035,18000,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-037,CUST-1036,18000,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-038,CUST-1037,18000,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-039,CUST-1038,18000,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-040,CUST-1039,18000,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-041,CUST-1040,7500,ENACH,subscription,MANDATE_EXPIRED,12,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-042,CUST-1041,7500,ENACH,subscription,MANDATE_EXPIRED,12,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-043,CUST-1042,7500,ENACH,subscription,MANDATE_EXPIRED,12,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-044,CUST-1043,7500,ENACH,subscription,MANDATE_EXPIRED,12,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-045,CUST-1044,7500,ENACH,subscription,MANDATE_EXPIRED,12,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-046,CUST-1045,9000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,2,True,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-047,CUST-1046,9000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,2,True,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-048,CUST-1047,9000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,2,True,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-049,CUST-1048,9000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,2,True,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-050,CUST-1049,9000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,2,True,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-051,CUST-1050,14200,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-052,CUST-1051,14200,UPI_AUTOPAY,subscription,AFA_REQUIRED,5,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-053,CUST-1052,45000,ENACH,loan_emi,NON_REVOCABLE_HARD_DECLINE,1,2,False,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-054,CUST-1053,20000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,3,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-055,CUST-1054,18000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,2,True,2,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
MAND-056,CUST-1055,16000,UPI_AUTOPAY,subscription,INSUFFICIENT_FUNDS,22,0,True,1,2026-08-24T13:00:53.186274+00:00,b1f2b150-8911-4aeb-a6b3-1e54ddb8b271,False,
